0,1,2,3,4,5,6,7,8
-71.0,-68.0,-68.0,-54.0,-48.0,-52.0,4.6,5.37,1.0
-71.0,-67.0,-65.0,-52.0,-43.0,-53.0,4.6,5.37,1.0
-71.0,-67.0,-65.0,-53.0,-48.0,-54.0,4.6,5.37,1.0
-71.0,-67.0,-66.0,-52.0,-42.0,-53.0,4.6,5.37,1.0
-71.0,-66.0,-69.0,-53.0,-41.0,-52.0,4.6,5.37,1.0
-71.0,-66.0,-66.0,-52.0,-41.0,-53.0,4.6,5.37,1.0
-70.0,-67.0,-67.0,-52.0,-43.0,-53.0,4.6,5.37,1.0
-71.0,-66.0,-67.0,-51.0,-39.0,-53.0,4.6,5.37,1.0
-70.0,-67.0,-67.0,-54.0,-43.0,-53.0,4.6,5.37,1.0
-71.0,-65.0,-67.0,-52.0,-48.0,-54.0,4.6,5.37,1.0
-71.0,-68.0,-67.0,-51.0,-47.0,-52.0,4.6,5.37,1.0
-71.0,-67.0,-66.0,-51.0,-48.0,-53.0,4.6,5.37,1.0
-70.0,-68.0,-68.0,-50.0,-42.0,-52.0,4.6,5.37,1.0
-71.0,-67.0,-67.0,-52.0,-47.0,-52.0,4.6,5.37,1.0
-70.0,-67.0,-66.0,-51.0,-48.0,-52.0,4.6,5.37,1.0
-71.0,-66.0,-66.0,-51.0,-40.0,-56.0,4.6,5.37,1.0
-71.0,-67.0,-66.0,-51.0,-41.0,-52.0,4.6,5.37,1.0
-70.0,-66.0,-65.0,-50.0,-42.0,-53.0,4.6,5.37,1.0
-70.0,-67.0,-66.0,-50.0,-49.0,-53.0,4.6,5.37,1.0
-73.0,-67.0,-81.0,-52.0,-53.0,-49.0,5.8,5.37,1.0
-69.0,-65.0,-79.0,-52.0,-47.0,-46.0,5.8,5.37,1.0
-72.0,-65.0,-76.0,-55.0,-49.0,-40.0,5.8,5.37,1.0
-70.0,-65.0,-79.0,-48.0,-50.0,-45.0,5.8,5.37,1.0
-70.0,-61.0,-80.0,-48.0,-49.0,-40.0,5.8,5.37,1.0
-72.0,-67.0,-82.0,-54.0,-51.0,-48.0,5.8,5.37,1.0
-72.0,-67.0,-79.0,-53.0,-50.0,-40.0,5.8,5.37,1.0
-72.0,-67.0,-79.0,-53.0,-51.0,-48.0,5.8,5.37,1.0
-69.0,-67.0,-79.0,-55.0,-53.0,-46.0,5.8,5.37,1.0
-71.0,-66.0,-79.0,-53.0,-54.0,-39.0,5.8,5.37,1.0
-69.0,-67.0,-80.0,-53.0,-49.0,-41.0,5.8,5.37,1.0
-71.0,-66.0,-80.0,-54.0,-51.0,-47.0,5.8,5.37,1.0
-71.0,-65.0,-78.0,-52.0,-51.0,-46.0,5.8,5.37,1.0
-71.0,-66.0,-79.0,-51.0,-48.0,-46.0,5.8,5.37,1.0
-72.0,-66.0,-74.0,-54.0,-49.0,-41.0,5.8,5.37,1.0
-72.0,-65.0,-80.0,-53.0,-50.0,-46.0,5.8,5.37,1.0
-73.0,-66.0,-83.0,-52.0,-50.0,-71.0,5.8,5.37,1.0
-72.0,-65.0,-79.0,-51.0,-50.0,-46.0,5.8,5.37,1.0
-71.0,-69.0,-81.0,-54.0,-51.0,-49.0,5.8,5.37,1.0
-72.0,-68.0,-81.0,-54.0,-52.0,-42.0,5.8,5.37,1.0
-69.0,-66.0,-79.0,-50.0,-50.0,-46.0,5.8,5.37,1.0
-69.0,-70.0,-79.0,-51.0,-50.0,-42.0,5.8,5.37,1.0
-71.0,-66.0,-78.0,-55.0,-50.0,-45.0,5.8,5.37,1.0
-69.0,-67.0,-80.0,-56.0,-51.0,-48.0,5.8,5.37,1.0
-74.0,-65.0,-80.0,-54.0,-50.0,-42.0,5.8,5.37,1.0
-73.0,-67.0,-81.0,-52.0,-52.0,-42.0,5.8,5.37,1.0
-72.0,-65.0,-79.0,-54.0,-51.0,-45.0,5.8,5.37,1.0
-73.0,-66.0,-76.0,-52.0,-51.0,-40.0,5.8,5.37,1.0
-72.0,-65.0,-81.0,-51.0,-49.0,-45.0,5.8,5.37,1.0
-73.0,-63.0,-79.0,-54.0,-49.0,-46.0,5.8,5.37,1.0
-72.0,-67.0,-80.0,-54.0,-52.0,-43.0,5.8,5.37,1.0
-74.0,-66.0,-80.0,-54.0,-51.0,-41.0,5.8,5.37,1.0
-71.0,-66.0,-80.0,-53.0,-49.0,-46.0,5.8,5.37,1.0
-70.0,-64.0,-78.0,-52.0,-51.0,-39.0,5.8,5.37,1.0
-80.0,-78.0,-67.0,-56.0,-58.0,-50.0,1.0,7.27,1.0
-71.0,-77.0,-67.0,-56.0,-57.0,-43.0,1.0,7.27,1.0
-73.0,-78.0,-70.0,-53.0,-59.0,-49.0,1.0,7.27,1.0
-76.0,-81.0,-69.0,-58.0,-60.0,-51.0,1.0,7.27,1.0
-74.0,-79.0,-68.0,-57.0,-60.0,-45.0,1.0,7.27,1.0
-72.0,-78.0,-66.0,-55.0,-57.0,-75.0,1.0,7.27,1.0
-72.0,-66.0,-67.0,-55.0,-58.0,-49.0,1.0,7.27,1.0
-70.0,-74.0,-67.0,-54.0,-56.0,-48.0,1.0,7.27,1.0
-73.0,-79.0,-67.0,-55.0,-58.0,-48.0,1.0,7.27,1.0
-72.0,-78.0,-66.0,-58.0,-59.0,-51.0,1.0,7.27,1.0
-74.0,-81.0,-68.0,-57.0,-60.0,-50.0,1.0,7.27,1.0
-73.0,-79.0,-67.0,-55.0,-58.0,-50.0,1.0,7.27,1.0
-75.0,-76.0,-69.0,-56.0,-57.0,-48.0,1.0,7.27,1.0
-74.0,-76.0,-68.0,-56.0,-57.0,-49.0,1.0,7.27,1.0
-73.0,-77.0,-66.0,-53.0,-56.0,-48.0,1.0,7.27,1.0
-75.0,-79.0,-68.0,-55.0,-59.0,-51.0,1.0,7.27,1.0
-75.0,-79.0,-68.0,-58.0,-58.0,-50.0,1.0,7.27,1.0
-73.0,-77.0,-69.0,-58.0,-60.0,-50.0,1.0,7.27,1.0
-76.0,-77.0,-67.0,-59.0,-59.0,-49.0,1.0,7.27,1.0
-74.0,-79.0,-67.0,-59.0,-58.0,-51.0,1.0,7.27,1.0
-74.0,-77.0,-67.0,-58.0,-59.0,-50.0,1.0,7.27,1.0
-73.0,-79.0,-68.0,-56.0,-59.0,-50.0,1.0,7.27,1.0
-74.0,-80.0,-68.0,-54.0,-58.0,-52.0,1.0,7.27,1.0
-71.0,-77.0,-66.0,-54.0,-57.0,-49.0,1.0,7.27,1.0
-73.0,-77.0,-68.0,-54.0,-58.0,-49.0,1.0,7.27,1.0
-72.0,-78.0,-66.0,-54.0,-58.0,-49.0,1.0,7.27,1.0
-72.0,-76.0,-67.0,-56.0,-57.0,-48.0,1.0,7.27,1.0
-73.0,-77.0,-68.0,-56.0,-57.0,-48.0,1.0,7.27,1.0
-73.0,-78.0,-67.0,-56.0,-58.0,-48.0,1.0,7.27,1.0
-75.0,-77.0,-66.0,-56.0,-58.0,-49.0,1.0,7.27,1.0
-72.0,-77.0,-62.0,-57.0,-58.0,-43.0,1.0,7.27,1.0
-72.0,-77.0,-66.0,-59.0,-58.0,-51.0,1.0,7.27,1.0
-73.0,-80.0,-68.0,-58.0,-60.0,-49.0,1.0,7.27,1.0
-73.0,-79.0,-69.0,-55.0,-58.0,-50.0,1.0,7.27,1.0
-72.0,-78.0,-68.0,-57.0,-59.0,-50.0,1.0,7.27,1.0
-73.0,-81.0,-64.0,-57.0,-58.0,-50.0,1.0,7.27,1.0
-76.0,-70.0,-74.0,-43.0,-51.0,-50.0,2.2,7.27,1.0
-76.0,-71.0,-73.0,-52.0,-54.0,-53.0,2.2,7.27,1.0
-78.0,-70.0,-74.0,-50.0,-48.0,-51.0,2.2,7.27,1.0
-76.0,-70.0,-73.0,-48.0,-48.0,-49.0,2.2,7.27,1.0
-76.0,-69.0,-74.0,-49.0,-51.0,-54.0,2.2,7.27,1.0
-75.0,-70.0,-74.0,-50.0,-51.0,-50.0,2.2,7.27,1.0
-74.0,-70.0,-73.0,-49.0,-51.0,-50.0,2.2,7.27,1.0
-75.0,-73.0,-74.0,-45.0,-53.0,-53.0,2.2,7.27,1.0
-78.0,-69.0,-73.0,-49.0,-50.0,-50.0,2.2,7.27,1.0
-76.0,-71.0,-74.0,-50.0,-51.0,-51.0,2.2,7.27,1.0
-75.0,-69.0,-73.0,-48.0,-52.0,-51.0,2.2,7.27,1.0
-74.0,-73.0,-75.0,-49.0,-50.0,-52.0,2.2,7.27,1.0
-74.0,-72.0,-76.0,-46.0,-51.0,-53.0,2.2,7.27,1.0
-75.0,-70.0,-75.0,-45.0,-48.0,-56.0,2.2,7.27,1.0
-76.0,-74.0,-71.0,-42.0,-45.0,-51.0,2.2,7.27,1.0
-78.0,-71.0,-71.0,-42.0,-43.0,-51.0,2.2,7.27,1.0
-76.0,-70.0,-74.0,-48.0,-50.0,-52.0,2.2,7.27,1.0
-77.0,-72.0,-74.0,-49.0,-52.0,-50.0,2.2,7.27,1.0
-74.0,-70.0,-75.0,-49.0,-50.0,-51.0,2.2,7.27,1.0
-74.0,-70.0,-74.0,-49.0,-50.0,-50.0,2.2,7.27,1.0
-76.0,-72.0,-74.0,-50.0,-52.0,-51.0,2.2,7.27,1.0
-77.0,-72.0,-75.0,-44.0,-43.0,-52.0,2.2,7.27,1.0
-76.0,-70.0,-74.0,-47.0,-51.0,-52.0,2.2,7.27,1.0
-77.0,-71.0,-75.0,-54.0,-51.0,-50.0,2.2,7.27,1.0
-80.0,-73.0,-79.0,-51.0,-46.0,-52.0,2.2,7.27,1.0
-76.0,-69.0,-74.0,-47.0,-45.0,-49.0,2.2,7.27,1.0
-76.0,-72.0,-74.0,-49.0,-51.0,-50.0,2.2,7.27,1.0
-76.0,-70.0,-73.0,-44.0,-50.0,-53.0,2.2,7.27,1.0
-75.0,-73.0,-74.0,-42.0,-52.0,-51.0,2.2,7.27,1.0
-75.0,-70.0,-75.0,-49.0,-48.0,-51.0,2.2,7.27,1.0
-76.0,-72.0,-75.0,-49.0,-51.0,-52.0,2.2,7.27,1.0
-76.0,-71.0,-74.0,-47.0,-45.0,-51.0,2.2,7.27,1.0
-78.0,-70.0,-75.0,-50.0,-43.0,-51.0,2.2,7.27,1.0
-76.0,-72.0,-75.0,-49.0,-48.0,-53.0,2.2,7.27,1.0
-75.0,-71.0,-76.0,-49.0,-53.0,-51.0,2.2,7.27,1.0
-78.0,-71.0,-80.0,-55.0,-56.0,-28.0,3.4,7.27,1.0
-79.0,-72.0,-97.0,-60.0,-58.0,-28.0,3.4,7.27,1.0
-77.0,-71.0,-79.0,-52.0,-57.0,-28.0,3.4,7.27,1.0
-76.0,-69.0,-76.0,-55.0,-53.0,-45.0,3.4,7.27,1.0
-78.0,-69.0,-78.0,-57.0,-56.0,-28.0,3.4,7.27,1.0
-77.0,-70.0,-78.0,-53.0,-57.0,-28.0,3.4,7.27,1.0
-77.0,-71.0,-78.0,-49.0,-57.0,-28.0,3.4,7.27,1.0
-77.0,-70.0,-77.0,-54.0,-55.0,-26.0,3.4,7.27,1.0
-77.0,-71.0,-79.0,-54.0,-56.0,-27.0,3.4,7.27,1.0
-77.0,-70.0,-78.0,-55.0,-54.0,-27.0,3.4,7.27,1.0
-77.0,-71.0,-76.0,-49.0,-55.0,-25.0,3.4,7.27,1.0
-78.0,-71.0,-78.0,-53.0,-57.0,-26.0,3.4,7.27,1.0
-75.0,-68.0,-76.0,-50.0,-53.0,-26.0,3.4,7.27,1.0
-77.0,-69.0,-76.0,-52.0,-51.0,-25.0,3.4,7.27,1.0
-79.0,-73.0,-80.0,-54.0,-57.0,-27.0,3.4,7.27,1.0
-79.0,-69.0,-82.0,-53.0,-56.0,-26.0,3.4,7.27,1.0
-74.0,-71.0,-78.0,-53.0,-57.0,-29.0,3.4,7.27,1.0
-76.0,-68.0,-77.0,-54.0,-55.0,-27.0,3.4,7.27,1.0
-76.0,-71.0,-77.0,-53.0,-56.0,-27.0,3.4,7.27,1.0
-76.0,-68.0,-78.0,-54.0,-56.0,-26.0,3.4,7.27,1.0
-79.0,-67.0,-76.0,-52.0,-55.0,-26.0,3.4,7.27,1.0
-77.0,-71.0,-78.0,-54.0,-57.0,-27.0,3.4,7.27,1.0
-77.0,-71.0,-77.0,-54.0,-56.0,-27.0,3.4,7.27,1.0
-78.0,-69.0,-79.0,-55.0,-57.0,-28.0,3.4,7.27,1.0
-77.0,-67.0,-77.0,-51.0,-50.0,-26.0,3.4,7.27,1.0
-79.0,-71.0,-80.0,-54.0,-57.0,-28.0,3.4,7.27,1.0
-77.0,-72.0,-79.0,-54.0,-55.0,-27.0,3.4,7.27,1.0
-78.0,-71.0,-79.0,-52.0,-56.0,-28.0,3.4,7.27,1.0
-79.0,-72.0,-78.0,-55.0,-55.0,-27.0,3.4,7.27,1.0
-76.0,-68.0,-76.0,-51.0,-55.0,-26.0,3.4,7.27,1.0
-79.0,-69.0,-78.0,-54.0,-56.0,-27.0,3.4,7.27,1.0
-77.0,-71.0,-79.0,-55.0,-57.0,-27.0,3.4,7.27,1.0
-78.0,-71.0,-80.0,-55.0,-57.0,-28.0,3.4,7.27,1.0
-79.0,-69.0,-78.0,-50.0,-54.0,-26.0,3.4,7.27,1.0
-73.0,-73.0,-75.0,-54.0,-52.0,-33.0,4.6,7.27,1.0
-75.0,-72.0,-75.0,-58.0,-52.0,-34.0,4.6,7.27,1.0
-72.0,-74.0,-75.0,-54.0,-50.0,-33.0,4.6,7.27,1.0
-73.0,-71.0,-74.0,-55.0,-48.0,-33.0,4.6,7.27,1.0
-72.0,-72.0,-74.0,-55.0,-52.0,-33.0,4.6,7.27,1.0
-72.0,-74.0,-75.0,-54.0,-50.0,-32.0,4.6,7.27,1.0
-71.0,-74.0,-75.0,-55.0,-45.0,-32.0,4.6,7.27,1.0
-75.0,-72.0,-74.0,-53.0,-55.0,-33.0,4.6,7.27,1.0
-72.0,-73.0,-75.0,-55.0,-51.0,-34.0,4.6,7.27,1.0
-73.0,-71.0,-74.0,-54.0,-51.0,-31.0,4.6,7.27,1.0
-74.0,-71.0,-75.0,-53.0,-51.0,-32.0,4.6,7.27,1.0
-73.0,-75.0,-74.0,-54.0,-51.0,-31.0,4.6,7.27,1.0
-71.0,-73.0,-75.0,-54.0,-52.0,-33.0,4.6,7.27,1.0
-73.0,-74.0,-75.0,-54.0,-51.0,-33.0,4.6,7.27,1.0
-73.0,-72.0,-75.0,-55.0,-52.0,-33.0,4.6,7.27,1.0
-74.0,-74.0,-74.0,-55.0,-50.0,-33.0,4.6,7.27,1.0
-73.0,-73.0,-75.0,-54.0,-50.0,-34.0,4.6,7.27,1.0
-73.0,-72.0,-74.0,-54.0,-54.0,-34.0,4.6,7.27,1.0
-75.0,-70.0,-74.0,-54.0,-50.0,-32.0,4.6,7.27,1.0
-73.0,-72.0,-74.0,-53.0,-51.0,-34.0,4.6,7.27,1.0
-72.0,-72.0,-73.0,-52.0,-55.0,-42.0,4.6,7.27,1.0
-73.0,-72.0,-73.0,-55.0,-45.0,-32.0,4.6,7.27,1.0
-72.0,-71.0,-73.0,-52.0,-49.0,-32.0,4.6,7.27,1.0
-71.0,-72.0,-74.0,-53.0,-49.0,-32.0,4.6,7.27,1.0
-71.0,-69.0,-73.0,-54.0,-52.0,-31.0,4.6,7.27,1.0
-71.0,-72.0,-73.0,-53.0,-49.0,-33.0,4.6,7.27,1.0
-72.0,-70.0,-73.0,-51.0,-49.0,-32.0,4.6,7.27,1.0
-71.0,-71.0,-74.0,-54.0,-50.0,-33.0,4.6,7.27,1.0
-71.0,-71.0,-74.0,-52.0,-45.0,-33.0,4.6,7.27,1.0
-73.0,-73.0,-75.0,-54.0,-54.0,-33.0,4.6,7.27,1.0
-73.0,-75.0,-75.0,-54.0,-52.0,-33.0,4.6,7.27,1.0
-73.0,-70.0,-72.0,-53.0,-49.0,-31.0,4.6,7.27,1.0
-73.0,-72.0,-75.0,-54.0,-52.0,-33.0,4.6,7.27,1.0
-70.0,-70.0,-73.0,-53.0,-52.0,-31.0,4.6,7.27,1.0
-73.0,-71.0,-74.0,-53.0,-51.0,-33.0,4.6,7.27,1.0
-73.0,-74.0,-74.0,-56.0,-52.0,-34.0,4.6,7.27,1.0
-74.0,-68.0,-67.0,-50.0,-50.0,-39.0,5.8,7.27,1.0
-75.0,-68.0,-67.0,-50.0,-52.0,-40.0,5.8,7.27,1.0
-72.0,-70.0,-64.0,-51.0,-51.0,-39.0,5.8,7.27,1.0
-71.0,-66.0,-65.0,-52.0,-49.0,-40.0,5.8,7.27,1.0
-72.0,-68.0,-67.0,-52.0,-53.0,-39.0,5.8,7.27,1.0
-70.0,-67.0,-65.0,-49.0,-50.0,-38.0,5.8,7.27,1.0
-71.0,-68.0,-65.0,-51.0,-48.0,-44.0,5.8,7.27,1.0
-71.0,-66.0,-65.0,-52.0,-50.0,-37.0,5.8,7.27,1.0
-73.0,-67.0,-66.0,-50.0,-50.0,-39.0,5.8,7.27,1.0
-71.0,-68.0,-65.0,-51.0,-50.0,-38.0,5.8,7.27,1.0
-71.0,-68.0,-66.0,-50.0,-50.0,-38.0,5.8,7.27,1.0
-71.0,-67.0,-66.0,-49.0,-50.0,-37.0,5.8,7.27,1.0
-74.0,-67.0,-66.0,-50.0,-51.0,-39.0,5.8,7.27,1.0
-70.0,-68.0,-66.0,-50.0,-50.0,-39.0,5.8,7.27,1.0
-70.0,-69.0,-66.0,-49.0,-52.0,-40.0,5.8,7.27,1.0
-74.0,-68.0,-66.0,-50.0,-50.0,-37.0,5.8,7.27,1.0
-71.0,-67.0,-66.0,-51.0,-50.0,-40.0,5.8,7.27,1.0
-71.0,-67.0,-66.0,-49.0,-48.0,-39.0,5.8,7.27,1.0
-71.0,-68.0,-66.0,-49.0,-50.0,-36.0,5.8,7.27,1.0
-70.0,-66.0,-66.0,-51.0,-49.0,-37.0,5.8,7.27,1.0
-73.0,-69.0,-62.0,-52.0,-51.0,-41.0,5.8,7.27,1.0
-69.0,-66.0,-66.0,-48.0,-50.0,-39.0,5.8,7.27,1.0
-72.0,-66.0,-64.0,-50.0,-49.0,-37.0,5.8,7.27,1.0
-70.0,-67.0,-65.0,-49.0,-51.0,-36.0,5.8,7.27,1.0
-70.0,-67.0,-66.0,-50.0,-47.0,-37.0,5.8,7.27,1.0
-71.0,-68.0,-66.0,-50.0,-50.0,-39.0,5.8,7.27,1.0
-71.0,-67.0,-65.0,-53.0,-53.0,-44.0,5.8,7.27,1.0
-73.0,-68.0,-66.0,-50.0,-51.0,-35.0,5.8,7.27,1.0
-73.0,-68.0,-66.0,-48.0,-50.0,-39.0,5.8,7.27,1.0
-71.0,-67.0,-66.0,-50.0,-49.0,-39.0,5.8,7.27,1.0
-71.0,-68.0,-66.0,-51.0,-50.0,-37.0,5.8,7.27,1.0
-73.0,-68.0,-66.0,-50.0,-52.0,-37.0,5.8,7.27,1.0
-71.0,-67.0,-65.0,-50.0,-50.0,-39.0,5.8,7.27,1.0
-73.0,-66.0,-67.0,-49.0,-51.0,-38.0,5.8,7.27,1.0
